Account|DocYYMM|SalesTax|Taxable|NonTax|Exempt
1000141|2210|3.6200|60.2500|.0000|.0000
1000103|2009|20.6900|344.7400|.0000|.0000
1000286|2110|15.7100|261.8100|.0000|.0000
1000129|2410|6.2000|103.3300|.0000|.0000
1000149|2408|-135.7400|.0000|.0000|.0000
MICHAELING|2406|38.5600|642.7300|.0000|.0000
1000153|2312|-2003.3600|.0000|.0000|.0000
1000175|2409|13.9300|232.2600|.0000|.0000
1000083|2403|6.8400|114.0600|.0000|.0000
1000008|2403|.0000|47.9600|.0000|47.9600
KATEC|2209|17.9400|299.3700|.0000|.0000
1000098|2410|8.9900|150.0900|.0000|.0000
1000150|2409|-4488.5800|481.4300|640.0000|.0000
1000167|2508|.9200|15.3700|.0000|.0000
1000178|2211|.7700|12.8200|.0000|.0000
KHICONST|2203|2.0700|34.5500|2000.0000|.0000
JIMMYJENK|2206|1962.1100|32701.6800|.0000|.0000
1000166|2304|23.4700|391.2900|.0000|.0000
1000286|2010|26.1200|435.3400|.0000|.0000
1000161|2403|23.2600|387.6400|.0000|.0000
1000162|2601|.1400|2.3700|.0000|.0000
1000167|2205|199.5100|3325.1400|.0000|.0000
KATEC|2307|19.0600|317.6200|.0000|.0000
1000161|2111|113.2500|1887.3300|.0000|.0000
1000164|2112|43.1600|719.2800|.0000|.0000
EARLRIGGS|2105|18.2500|304.2100|.0000|.0000
BERNHEIM|2006|.0000|1318.9300|.0000|1318.9300
1000260|2412|2.0500|34.0500|.0000|.0000
1000086|2201|294.6400|4910.5100|.0000|.0000
1000210|2101|5992.6500|99877.3500|25350.0000|.0000
1000166|2401|812.2800|13538.0700|3600.0000|.0000
1000013|2301|.9800|16.3000|.0000|.0000
1000005|2509|.0000|556.7900|.0000|556.7900
1000201|2403|28.2000|469.7400|.0000|.0000
1000161|2409|3.3700|56.1200|.0000|.0000
1000226|2503|4.1300|68.9900|.0000|.0000
1000106|2312|223.3400|3722.4200|2400.0000|.0000
TODD MCMA|2107|-640.7300|.0000|.0000|.0000
1000188|2209|1198.5900|19976.8000|20.0000|.0000
ART|2003|81.3000|1354.9500|.0000|.0000
JOEASHLEY|2206|83.0900|1384.9400|.0000|.0000
1000181|2010|14.4700|241.1500|.0000|.0000
1000044|2311|192.5600|3209.6200|.0000|.0000
DUSTINBYRD|2206|.0000|.0000|.0000|.0000
1000171|2408|4.7800|79.6800|.0000|.0000
1000160|2210|2781.1400|46352.1100|.0000|.0000
JOEASHLEY|2203|34.7000|578.3000|.0000|.0000
1000103|2108|737.6500|12294.1200|.0000|.0000
1000133|2006|1021.1000|17018.4400|.0000|.0000
1000173|2207|70.2000|1170.0500|.0000|.0000
CRAIGW|2107|35.5100|591.8000|.0000|.0000
1000103|2210|1.4800|24.6800|.0000|.0000
1000155|2408|471.3000|7855.2300|.0000|.0000
PAULCOWH|2205|477.4200|7957.0600|.0000|.0000
HILBERT|2206|180.9100|3015.1200|.0000|.0000
SSCHOEN|2306|5.7400|95.7300|.0000|.0000
1000286|2201|3.8000|63.3200|.0000|.0000
1000158|2209|152.3600|2539.4500|.0000|.0000
MICHAELING|2311|20.6100|343.4900|.0000|.0000
1000156|2002|5.8900|278.6400|.0000|180.5000
1000124|2507|13.5600|226.0600|.0000|.0000
1000068|2501|1.3400|22.3700|.0000|.0000
1000081|2109|819.7200|13661.9100|.0000|.0000
1000167|2002|.0000|.0000|.0000|.0000
1000188|2310|1642.5800|27376.2200|.0000|.0000
ANTHONYM|2110|1.9000|31.7300|.0000|.0000
1000107|2110|19.7100|328.5700|.0000|.0000
100041|2511|3.5000|58.3400|.0000|.0000
1000094|2109|107.4800|1791.4100|.0000|.0000
1000011|2303|2.4200|40.6200|.0000|.0000
HOWARD|2107|11.0400|183.9600|.0000|.0000
1000080|2402|468.5100|7808.6200|.0000|.0000
1000089|2503|3.8800|64.3700|.0000|.0000
1000022|2311|4.2900|71.5600|.0000|.0000
1000199|2108|.0000|272.7800|.0000|272.7800
1000122|2206|363.7300|6062.2600|.0000|.0000
1000090|2302|109.7500|1829.0200|.0000|.0000
1000005|2506|.0000|217.9100|.0000|217.9100
1000159|2306|.6700|11.2200|.0000|.0000
1000147|2207|1200.2400|20004.0400|.0000|.0000
1000068|2511|.0000|169.6900|.0000|169.6900
1000171|2409|1.5400|25.7400|.0000|.0000
1000203|2008|2036.4700|33940.9100|.0000|.0000
1000175|2603|6.4800|107.9000|.0000|.0000
1000201|2408|-2711.5200|.0000|.0000|.0000
1000083|2507|13.5900|226.5700|.0000|.0000
1000095|2310|.2300|3.7700|.0000|.0000
1000119|2205|921.5000|15358.0700|.0000|.0000
1000019|2401|371.0300|6183.8200|.0000|.0000
1000077|2505|116.9200|1948.7600|.0000|.0000
1000194|2311|690.8100|11513.1200|.0000|.0000
10000111|2302|49.1400|819.0100|.0000|.0000
CODYSMITH|2107|1.8800|31.3100|.0000|.0000
1000095|2509|.7500|12.4900|.0000|.0000
1000152|2207|1.8200|30.3900|.0000|.0000
1000141|2509|8.1900|136.4900|.0000|.0000
ANDYTANNER|2209|36.7900|613.1200|.0000|.0000
1000116|2302|.0000|1.5100|.0000|1.5100
1000092|2308|211.8400|3530.6800|.0000|.0000
1000084|2111|1.2000|19.9900|.0000|.0000
CESMITHSON|2011|233.1100|3885.1900|.0000|.0000
1000086|2510|3.4200|57.0500|.0000|.0000
1000124|2307|12.7800|212.9600|.0000|.0000
1000012|2307|6.0900|101.5500|.0000|.0000
1000160|2404|350.0200|5833.7400|.0000|.0000
1000251|2409|.0000|360.0000|26275.0000|360.0000
1000082|2303|11.9400|199.1400|.0000|.0000
1000080|2506|2059.2200|34320.5000|.0000|.0000
1000200|2103|7303.4200|121723.7200|.0000|.0000
1000048|2511|.4600|7.8800|.0000|.0000
1000081|2504|11.5300|192.1300|.0000|.0000
BRYANHOWEY|2106|3.2400|53.8400|.0000|.0000
1000081|2206|1332.9000|22214.9200|.0000|.0000
1000093|2303|838.8400|13980.7500|.0000|.0000
1000256|2408|401.1100|6685.1700|.0000|.0000
ANDYTANNER|2210|1.0800|18.0000|.0000|.0000
1000050|2307|1.5200|25.3400|.0000|.0000
1000186|2502|3.6200|60.2800|.0000|.0000
JIMMYJENK|2301|-160.7000|.0000|.0000|.0000
1000088|2308|6.2600|104.3600|.0000|.0000
1000220|2110|1148.3700|19139.3700|.0000|.0000
1000179|2405|9.1800|152.9400|.0000|.0000
1000117|2601|.3800|6.4000|.0000|.0000
1000059|2506|124.6800|2077.9700|.0000|.0000
100041|2501|10.2200|170.2500|.0000|.0000
1000201|2312|926.4600|15440.7000|.0000|.0000
1000180|2408|-11196.7600|54939.3400|.0000|.0000
1000116|2408|.0000|185.1100|.0000|185.1100
1000105|2211|3.0700|51.1100|.0000|.0000
1000179|2602|.6300|10.3500|.0000|.0000
1000197|2303|51.9500|865.9500|.0000|.0000
1000180|2403|3127.2600|52121.3300|.0000|.0000
1000048|2407|6.9600|115.3100|.0000|.0000
1000165|2501|3.8500|64.4300|.0000|.0000
1000180|2105|2488.4600|41474.3600|.0000|.0000
1000118|2308|23.8600|397.7200|.0000|.0000
1000253|2406|9.8600|164.4100|.0000|.0000
1000059|2404|25.9100|431.8000|.0000|.0000
ANDYTANNER|2211|88.5200|1475.1200|.0000|.0000
1000200|2211|43.7200|728.5600|.0000|.0000
1000119|2309|2517.2700|41954.3100|.0000|.0000
1000160|2405|1056.4600|17607.6100|.0000|.0000
ANDYTANNER|2108|.4100|6.8000|.0000|.0000
1000106|2212|119.7100|1995.2000|.0000|.0000
1000165|2407|5.0400|84.0400|.0000|.0000
1000008|2603|.0000|10.7800|.0000|10.7800
1000086|2511|1.3100|21.8400|.0000|.0000
1000150|2104|1148.2900|19138.1900|.0000|.0000
1000256|2409|136.2900|2271.5400|.0000|.0000
1000265|2409|.2700|4.4900|.0000|.0000
1000135|2403|.0000|10.2200|.0000|10.2200
1000248|2410|3507.5600|58459.3800|.0000|.0000
1000080|2209|1874.3100|31238.8600|.0000|.0000
HAYESTHOM|2102|23.5400|392.4000|.0000|.0000
1000081|2203|18.6900|311.5200|.0000|.0000
1000008|2512|.0000|28.8900|.0000|28.8900
1000145|2107|163.6700|2727.7900|.0000|.0000
1000071|2501|32.9600|549.4700|.0000|.0000
1000087|2506|5.3000|88.3900|.0000|.0000
WEAVER|2012|.6500|10.8500|.0000|.0000
ARONP|2106|32.2800|538.5600|.0000|.0000
|2104|.0000|.0000|.0000|.0000
1000117|2404|18.5700|309.4000|.0000|.0000
1000048|2605|1.4800|25.2700|.0000|.0000
1000048|2510|.4900|8.2700|.0000|.0000
1000088|2207|13.2300|220.3400|.0000|.0000
1000240|2406|.0800|1.2800|.0000|.0000
1000141|2111|5.1700|86.2000|.0000|.0000
1000088|2309|20.1700|336.1200|.0000|.0000
1000058|2308|1.7400|29.0000|.0000|.0000
1000059|2602|29.6600|494.5000|.0000|.0000
1000112|2501|.0000|79.0000|.0000|79.0000
1000059|2509|25.0300|417.1900|.0000|.0000
10000111|2604|12.8100|213.5500|.0000|.0000
1000221|2502|2.0400|33.8300|.0000|.0000
1000160|2310|874.1600|14569.4200|.0000|.0000
1000260|2508|10.6100|176.9500|.0000|.0000
1000232|2505|7.8600|131.3000|.0000|.0000
1000184|2012|77.4500|1290.7000|.0000|.0000
10000111|2202|53.1500|885.6500|.0000|.0000
CASH|2408|4913.0500|84812.9500|3938.1200|2488.1400
1000201|2302|5.7000|94.9800|.0000|.0000
1000188|2301|321.8900|5364.8500|15.0000|.0000
1000095|2210|.6000|10.0000|.0000|.0000
1000111|2504|.0000|12.3800|.0000|12.3800
100041|2412|387.1800|6452.9500|.0000|.0000
1000098|2211|22.6600|377.4000|.0000|.0000
1000165|2303|6.5700|109.4500|.0000|.0000
1000135|2212|.0000|15.1400|.0000|15.1400
1000161|2112|44.8000|746.5900|.0000|.0000
1000116|2306|.0000|80.6900|.0000|80.6900
1000013|2310|13.7000|228.3900|.0000|.0000
1000236|2404|4336.9900|72283.0200|.0000|.0000
1000121|2311|3.5700|59.5800|.0000|.0000
10000111|2208|66.2300|1103.9000|.0000|.0000
1000033|2406|.0600|1.0800|.0000|.0000
1000184|2108|551.9500|9199.0100|.0000|.0000
1000173|2505|18.9600|315.9800|.0000|.0000
1000152|2412|1.4800|24.6600|.0000|.0000
1000109|2205|130.0900|2168.2500|.0000|.0000
1000078|2209|66.4600|1107.6500|.0000|.0000
1000038|2305|62.9700|1049.3900|.0000|.0000
1000188|2110|749.5100|12491.6500|.0000|.0000
1000077|2308|176.8700|2947.7700|.0000|.0000
1000178|2303|27.5100|458.3500|.0000|.0000
1000155|2306|49.3900|823.0800|.0000|.0000
1000147|2508|12.4200|207.0000|.0000|.0000
1000003|2304|664.1600|11069.3600|.0000|.0000
EDCECIL|2106|5220.0000|87000.0000|.0000|.0000
1000183|2303|1069.0300|17817.1300|.0000|.0000
1000191|2410|13.5300|225.4300|.0000|.0000
1000108|2206|-8083.9200|6713.0300|.0000|.0000
1000227|2403|1537.3100|25621.5400|.0000|.0000
1000207|2206|41.1200|685.3500|.0000|.0000
JIMMYJENK|2107|240.6800|4011.1400|4975.0000|.0000
1000090|2208|157.1200|2618.7500|.0000|.0000
BREEN|2412|568.0900|9468.0000|.0000|.0000
1000105|2503|1.4000|23.3800|.0000|.0000
1000232|2508|2.4500|40.9100|.0000|.0000
|2606|.0000|.0000|.0000|.0000
1000171|2112|231.8500|3864.4100|.0000|.0000
10000111|2603|1.2700|21.2200|.0000|.0000
1000094|2312|.0000|.0000|.0000|.0000
1000135|2102|.0000|1903.1400|.0000|1903.1400
1000095|2211|2.0100|33.5100|.0000|.0000
STEVENB|2302|211.1400|3518.9600|.0000|.0000
1000106|2302|10.5400|175.6300|.0000|.0000
1000124|2401|857.8600|14297.6900|.0000|.0000
TTCONSTRUC|2401|3.3300|55.6000|.0000|.0000
1000260|2505|5.4500|90.8000|.0000|.0000
1000122|2111|222.2100|3703.2000|.0000|.0000
1000080|2211|688.0100|11466.8700|.0000|.0000
1000005|2410|.0000|217.4800|.0000|217.4800
1000096|2409|1.6800|28.0800|.0000|.0000
1000272|2410|1238.2200|20636.9000|.0000|.0000
1000184|2105|2339.4000|38990.0400|.0000|.0000
1000154|2204|26.0900|435.0400|.0000|.0000
1000084|2402|5.6100|93.5300|.0000|.0000
1000166|2212|2.4800|41.4100|.0000|.0000
1000198|2410|.3300|5.4900|.0000|.0000
1000166|2102|31.2800|521.2400|.0000|.0000
1000003|2305|1500.5200|25008.6400|.0000|.0000
1000020|2601|.0600|1.0200|.0000|.0000
1000158|2301|9.4300|157.0600|.0000|.0000
10000111|2403|13.0300|217.2100|.0000|.0000
1000162|2206|8.9800|149.6600|.0000|.0000
1000031|2307|2.9600|49.3800|.0000|.0000
1000227|2408|469.8800|7831.2000|.0000|.0000
1000107|2106|7.6300|127.0500|.0000|.0000
1000048|2311|2.9500|48.9700|.0000|.0000
1000090|2408|-11023.3500|.0000|.0000|.0000
1000210|2010|948.2200|15803.6300|.0000|.0000
1000116|2212|.0000|110.8900|.0000|110.8900
1000199|2406|.0000|702.3400|.0000|702.3400
BRUNERCON|2207|626.3000|10438.2900|.0000|.0000
1000101|2403|.0000|.0000|.0000|.0000
1000008|2401|.0000|50.5800|.0000|50.5800
1000104|2505|9.3100|155.1400|.0000|.0000
1000116|2107|.0000|15.1800|.0000|15.1800
1000135|2007|.0000|20661.4400|.0000|20661.4400
1000022|2309|53.4700|891.1800|.0000|.0000
10000111|2304|2.4000|39.9900|.0000|.0000
1000260|2510|15.5100|258.5100|.0000|.0000
1000207|2404|16.9000|281.6700|.0000|.0000
1000087|2305|45.8600|764.3200|.0000|.0000
1000034|2410|8.5600|142.5800|.0000|.0000
1000160|2402|788.6500|13144.1200|3744.0000|.0000
1000220|2205|2512.1500|41868.8500|.0000|.0000
1000129|2009|668.2900|11138.1100|.0000|.0000
1000020|2404|2.0400|33.6600|.0000|.0000
1000267|2505|233.4200|3890.1400|.0000|.0000
BRIANBASH|2012|16.5600|276.0600|.0000|.0000
1000089|2410|1.1300|18.9100|.0000|.0000
1000220|2207|8.4100|140.2500|.0000|.0000
1000085|2109|2296.1900|38270.0000|.0000|.0000
1000080|2210|516.7700|8612.8700|.0000|.0000
1000100|2209|1.8600|30.9500|.0000|.0000
1000173|2510|14.3300|238.7900|.0000|.0000
1000013|2402|14.5200|241.5600|.0000|.0000
1000057|2407|3.0500|50.8000|.0000|.0000
1000261|2412|3.1100|52.0900|.0000|.0000
1000150|2112|-4127.1300|21348.7800|75715.0000|.0000
|2205|.0000|.0000|.0000|.0000
H&M|2209|12.0400|200.7300|.0000|.0000
1000175|2308|11.7200|195.6000|.0000|.0000
1000164|2109|93.5900|1559.8000|.0000|.0000
ADCO|2105|.5000|8.3200|.0000|.0000
1000284|2211|15.2000|253.3100|.0000|.0000
1000201|2507|4.9200|81.9900|.0000|.0000
BRUNERCONS|2002|.0000|.0000|.0000|.0000
1000175|2306|30.4800|507.9000|.0000|.0000
1000108|2208|-683.2200|22.3200|.0000|.0000
1000105|2301|4.3000|71.5000|.0000|.0000
1000141|2506|4.6800|77.9400|.0000|.0000
EDCECIL|2008|450.6000|7510.0200|.0000|.0000
1000104|2508|10.3800|173.1000|.0000|.0000
1000073|2406|64.2300|1070.4700|.0000|.0000
1000246|2502|24.7800|413.0200|.0000|.0000
1000033|2309|369.3800|6156.3400|.0000|.0000
1000129|2006|3774.3000|62904.6700|.0000|.0000
10000111|2307|7.3400|122.3100|.0000|.0000
1000201|2504|.9800|16.3500|.0000|.0000
1000199|2407|.0000|185.3700|.0000|185.3700
1000028|2603|4.6200|76.9800|.0000|.0000
1000225|2404|924.8600|15414.1800|.0000|.0000
1000179|2504|1.2200|20.2400|.0000|.0000
|2306|.0000|.0000|.0000|.0000
1000141|2301|5.4200|90.2200|.0000|.0000
1000099|2501|178.2300|2970.7800|.0000|.0000
1000178|2404|2.5100|41.7000|.0000|.0000
1000113|2401|16.6200|277.1600|.0000|.0000
1000062|2512|.2600|4.3000|-.4300|.0000
1000153|2305|151.0500|2517.5900|.0000|.0000
1000170|2411|10.7100|178.3400|.0000|.0000
1000158|2110|1.5300|25.4700|.0000|.0000
1000118|2112|14.9200|248.6500|.0000|.0000
1000107|2303|2.3500|39.1400|.0000|.0000
1000135|2304|.0000|26.5600|.0000|26.5600
1000181|2107|-647.3800|.0000|.0000|.0000
1000252|2509|.9200|15.4200|.0000|.0000
1000160|2209|5359.0800|89318.4200|.0000|.0000
1000100|2402|129.7000|2161.6000|.0000|.0000
1000147|2409|1.2500|20.8800|.0000|.0000
1000048|2308|2.1600|36.5400|-1.6100|.0000
1000240|2505|.3400|5.6800|.0000|.0000
1000016|2303|.3700|6.1500|.0000|.0000
1000180|2304|1205.8800|20097.9500|.0000|.0000
1000014|2302|2.5300|42.4800|.0000|.0000
1000141|2211|21.7100|361.8200|.0000|.0000
100041|2308|7.5100|125.0500|.0000|.0000
1000123|2406|15.2900|254.6000|.0000|.0000
1000252|2506|4.0000|66.6700|.0000|.0000
1000214|2409|18.3600|306.1200|.0000|.0000
1000181|2505|3.8300|63.9100|.0000|.0000
1000198|2302|.8400|14.0400|.0000|.0000
1000116|2208|.0000|2.1800|.0000|2.1800
1000142|2310|71.8300|1197.1100|.0000|.0000
1000076|2211|.0000|26793.4100|.0000|26793.4100
1000283|2505|6.9600|115.5900|.0000|.0000
1000041|2511|36.7300|612.1800|.0000|.0000
1000104|2311|11.2800|188.0800|.0000|.0000
1000083|2408|19.1100|318.6000|.0000|.0000
1000039|2603|7.2100|120.1500|.0000|.0000
1000051|2309|4.8500|80.8200|.0000|.0000
1000039|2512|8.4200|140.3300|.0000|.0000
JOEASHLEY|2202|102.1000|1701.6200|.0000|.0000
1000150|2408|-1190.0300|33069.0800|.0000|.0000
10000201|2410|6219.2700|103654.2100|.0000|.0000
1000031|2502|36.7700|612.9300|.0000|.0000
1000281|2510|5.1900|86.4200|.0000|.0000
NPM LLC|2312|-122.9900|.0000|.0000|.0000
1000054|2403|24.3000|404.9800|.0000|.0000
1000105|2111|89.4700|1491.2200|.0000|.0000
ALABAMA|2111|.0000|18.1400|.0000|18.1400
1000090|2306|1291.1300|21518.7800|.0000|.0000
1000178|2210|6.0600|101.1400|.0000|.0000
1000135|2206|.0000|10.0100|.0000|10.0100
JOEASHLEY|2208|3.0000|50.0000|.0000|.0000
KHICONST|2208|-430.8400|3632.8600|.0000|.0000
1000166|2305|11.8100|196.6100|.0000|.0000
1000199|2503|.0000|1819.2000|.0000|1819.2000
1000166|2206|5.8700|97.8400|.0000|.0000
CITYOFRADC|2201|.0000|19.9900|.0000|19.9900
1000116|2507|.0000|135.9000|.0000|135.9000
ALLNATIONS|2204|.0000|4.3600|.0000|4.3600
1000031|2601|4.5300|75.3700|.0000|.0000
1000183|2003|65.0900|1084.8700|.0000|.0000
1000193|2301|1.2500|20.8800|.0000|.0000
1000129|2301|82.0600|1367.6400|.0000|.0000
1000108|2007|1078.1000|17968.4800|.0000|.0000
1000048|2309|.8600|14.4100|.0000|.0000
1000080|2405|171.7500|2862.3600|.0000|.0000
1000025|2311|6.5500|109.1200|.0000|.0000
ICON|2209|175.7400|2928.7500|50.0000|.0000
1000013|2303|1.8100|30.0600|.0000|.0000
1000135|2203|.0000|18.5900|.0000|18.5900
1000214|2408|.8100|13.4200|.0000|.0000
1000181|2508|2.3100|38.5100|.0000|.0000
1000076|2210|.0000|13368.4200|.0000|13368.4200
1000250|2407|8.6900|144.7900|.0000|.0000
1000180|2307|5001.5700|83359.0800|.0000|.0000
1000255|2411|.6900|11.3800|.0000|.0000
1000068|2311|22.5600|375.9400|.0000|.0000
1000193|2402|27.5600|459.0500|.0000|.0000
1000031|2405|20.5900|343.0400|.0000|.0000
1000076|2310|.0000|21215.0800|.0000|21215.0800
1000083|2409|10.7600|179.2500|.0000|.0000
1000118|2311|3.5300|58.7400|.0000|.0000
1000084|2209|2331.5200|38858.8300|.0000|.0000
TIMMARTIN|2408|2.8600|47.6600|.0000|.0000
1000005|2210|.0000|273.2300|.0000|273.2300
1000012|2302|.2100|3.5700|.0000|.0000
1000005|2404|.0000|228.3600|.0000|228.3600
1000124|2302|55.7000|928.3700|.0000|.0000
KHICONST|2206|1303.8700|32429.7900|3060.0000|.0000
1000199|2509|.0000|831.7000|.0000|831.7000
1000150|2309|1121.9400|18698.9100|.0000|.0000
HARRYOWEN|2207|947.5900|15793.1300|50.0000|.0000
1000220|2201|2539.9500|42332.5100|.0000|.0000
MICHAELING|2412|2.6300|44.1000|.0000|.0000
1000039|2309|35.6000|593.3600|.0000|.0000
1000054|2409|22.3500|372.6300|-4.9400|.0000
1000045|2401|.5100|8.5400|.0000|.0000
LOWELL|2211|456.2100|7603.7300|.0000|.0000
1000210|2209|131.7900|2196.6600|.0000|.0000
1000100|2407|57.6200|960.4200|.0000|.0000
1000175|2411|11.4300|190.3400|.0000|.0000
1000136|2209|1910.9600|31849.4000|.0000|.0000
GLASSDR|2111|.0000|2549.7900|.0000|2549.7900
1000068|2407|23.3000|388.2300|.0000|.0000
1000109|2508|23.2000|386.6300|.0000|.0000
1000129|2105|6181.4800|103024.2400|.0000|.0000
1000089|2303|9.3500|155.8300|.0000|.0000
1000083|2302|37.3800|622.9500|.0000|.0000
1000170|2504|3.4300|57.2400|.0000|.0000
1000193|2406|2.1900|36.4000|.0000|.0000
1000083|2411|16.5300|275.4900|.0000|.0000
1000028|2309|33.0500|550.7200|-55.0700|.0000
CADMETALS|2103|.0000|600.8100|.0000|600.8100
1000097|2309|6.0000|100.0000|.0000|.0000
1000062|2505|47.5200|792.1400|-79.2300|.0000
1000119|2104|3504.3400|58405.6800|.0000|.0000
KUHND|2107|9.2000|153.2800|.0000|.0000
1000175|2403|15.2900|255.0100|.0000|.0000
1000176|2509|1204.1400|20069.0000|.0000|.0000
1000210|2505|13.4600|224.3000|.0000|.0000
1000054|2408|4.2500|70.7600|.0000|.0000
1000197|2311|85.1000|1447.3800|.0000|28.9700
1000086|2402|5.9800|99.6500|.0000|.0000
1000169|2605|6.2100|103.6100|.0000|.0000
DANNYHUBER|2003|1132.0800|18867.9200|.0000|.0000
1000167|2207|605.5700|10092.8400|.0000|.0000
NPM LLC|2208|479.1600|7985.8500|.0000|.0000
1000098|2305|47.1300|785.4000|.0000|.0000
1000150|2411|3618.4900|60307.8500|.0000|.0000
1000084|2509|12.3000|204.9600|.0000|.0000
ADCO|2108|3.1200|52.0000|.0000|.0000
1000161|2302|71.4100|1190.2400|.0000|.0000
1000255|2408|47.0100|783.2400|.0000|.0000
1000109|2605|47.9900|799.7800|.0000|.0000
1000161|2202|24.3900|406.5000|.0000|.0000
ANTHONYM|2207|.8500|14.1900|.0000|.0000
1000161|2411|1.3400|22.3200|.0000|.0000
1000057|2605|2.3900|38.7000|.0000|.0000
1000068|2406|14.4200|240.6000|.0000|.0000
1000136|2204|146.8800|2448.0000|.0000|.0000
1000129|2108|155.1700|2586.2000|.0000|.0000
1000211|2211|84.2100|1403.4300|.0000|.0000
BARRHOMEST|2007|9.0500|150.8000|.0000|.0000
1000150|2202|1283.6700|21394.3100|318.0000|.0000
1000039|2306|2.1100|115.9400|.0000|80.7300
1000188|2303|34.5500|575.7900|.0000|.0000
1000109|2510|7.3400|122.0900|.0000|.0000
1000062|2409|95.0900|1584.7800|-158.4800|.0000
1000177|2403|552.0400|9200.6800|.0000|.0000
1000208|2408|217.6600|3627.5100|.0000|.0000
1000100|2503|129.0500|2150.7800|.0000|.0000
1000003|2210|2335.0400|38917.3400|.0000|.0000
1000193|2209|1.2300|20.4900|.0000|.0000
1000108|2212|2.8400|47.3000|.0000|.0000
1000048|2508|7.4500|124.0400|.0000|.0000
1000111|2602|.0000|25.2500|.0000|25.2500
1000099|2303|49.3500|822.4600|.0000|.0000
1000162|2405|4.9000|81.6800|.0000|.0000
1000111|2404|.0000|171.4600|.0000|171.4600
1000046|2412|87.6500|1460.8000|.0000|.0000
1000045|2601|21.9300|365.4800|.0000|.0000
CCI|2110|21.1900|353.2000|.0000|.0000
1000096|2309|13.3300|222.1100|.0000|.0000
1000186|2509|9.9100|165.1100|.0000|.0000
1000165|2406|5.6800|94.6900|.0000|.0000
1000012|2305|5.6500|94.0000|.0000|.0000
1000251|2408|.0000|8736.1100|.0000|8736.1100
1000046|2605|45.6300|760.4300|.0000|.0000
CASH|2205|3552.9000|77808.1800|31786.9100|18594.2100
10000111|2401|4.7700|79.4500|.0000|.0000
1000178|2310|4.8300|80.4500|.0000|.0000
1000210|2407|71.2100|1222.4100|.0000|35.6100
1000154|2406|.1100|1.8800|.0000|.0000
1000210|2002|.0000|953.1400|.0000|953.1400
1000121|2309|6.2100|103.3500|.0000|.0000
1000183|2510|52.8000|880.0500|.0000|.0000
1000081|2208|942.9400|15715.7800|.0000|.0000
1000142|2108|128.3300|2138.7500|.0000|.0000
1000183|2201|3.8500|64.1700|.0000|.0000
1000046|2510|47.7300|795.8000|.0000|.0000
MICHAELING|2205|.3100|5.1800|.0000|.0000
1000054|2604|6.7600|112.5300|.0000|.0000
1000028|2312|11.6100|193.4400|-19.3500|.0000
1000020|2310|.2400|4.0600|.0000|.0000
1000180|2208|-4475.1300|6604.0800|.0000|.0000
1000191|2109|1.8200|30.3800|.0000|.0000
1000082|2209|7.5100|125.4100|.0000|.0000
JEFFYATES|2207|203.7100|3395.2600|.0000|.0000
1000186|2405|.8200|13.5900|.0000|.0000
CASH|2505|2559.9800|42792.9700|-431.1500|132.4400
CASH|2606|269.0300|4483.4100|288.7900|.0000
1000186|2404|5.4700|90.9900|.0000|.0000
1000108|2102|32.0800|534.8100|16624.9600|.0000
ALABAMA|2108|.0000|559.5600|.0000|559.5600
1000091|2206|366.8800|6114.6700|.0000|.0000
1000159|2403|.9000|15.0300|.0000|.0000
1000121|2207|67.1600|1119.2900|.0000|.0000
1000046|2511|93.7200|1562.1600|.0000|.0000
MICHAELING|2309|2.1200|35.4200|.0000|.0000
1000154|2407|1138.2500|18970.6200|.0000|.0000
|2409|.0000|.0000|.0000|.0000
1000171|2308|.7400|12.3400|.0000|.0000
1000096|2308|2.6600|44.3300|.0000|.0000
1000173|2311|15.0700|251.1700|.0000|.0000
1000105|2108|108.5900|1809.8000|.0000|.0000
1000201|2203|4.1200|68.7300|.0000|.0000
1000180|2507|5.7700|96.1500|.0000|.0000
MBCONSTRUC|2004|37.7400|629.0000|.0000|.0000
1000012|2304|3.3300|55.4000|.0000|.0000
1000224|2311|2.3200|38.6600|.0000|.0000
1000246|2410|42.7400|712.2800|.0000|.0000
1000186|2602|1.0100|16.8500|.0000|.0000
1000142|2103|3544.2600|59070.9300|18249.0000|.0000
1000210|2005|159.2500|2654.0800|.0000|.0000
MICHAELING|2308|6.8500|114.1200|.0000|.0000
1000167|2309|215.2700|3587.7700|.0000|.0000
1000261|2501|1.6400|27.2000|.0000|.0000
1000046|2406|84.0100|1399.8300|.0000|.0000
1000081|2403|13.2000|220.1400|.0000|.0000
